,id,good,b_edge,burr,borken,b_bubble,etc,no_lens
4613,None_20230310101158_4_L_1.jpg,0,0,0,0,1,0,0
4614,lrNone_20230310101158_4_L_1.jpg,0,0,0,0,1,0,0
4615,udNone_20230310101158_4_L_1.jpg,0,0,0,0,1,0,0
4616,lrudNone_20230310101158_4_L_1.jpg,0,0,0,0,1,0,0
4617,None_20230310101214_0_L_1.jpg,0,0,0,0,0,1,0
4618,None_20230310101214_4_R_1.jpg,0,0,0,0,0,1,0
4619,None_20230310101230_0_L_1.jpg,0,0,0,0,0,1,0
4620,None_20230310101230_2_L_1.jpg,0,0,0,0,0,1,0
4621,None_20230310101246_4_L_1.jpg,0,0,0,0,0,1,0
4622,None_20230310101303_0_L_1.jpg,0,0,0,0,1,0,0
4623,lrNone_20230310101303_0_L_1.jpg,0,0,0,0,1,0,0
4624,udNone_20230310101303_0_L_1.jpg,0,0,0,0,1,0,0
4625,lrudNone_20230310101303_0_L_1.jpg,0,0,0,0,1,0,0
4626,None_20230310101303_0_R_1.jpg,0,0,0,0,1,0,0
4627,lrNone_20230310101303_0_R_1.jpg,0,0,0,0,1,0,0
4628,udNone_20230310101303_0_R_1.jpg,0,0,0,0,1,0,0
4629,lrudNone_20230310101303_0_R_1.jpg,0,0,0,0,1,0,0
4630,None_20230310101303_2_L_1.jpg,0,0,0,0,0,1,0
4631,None_20230310101407_1_R_1.jpg,0,0,0,0,1,0,0
4632,lrNone_20230310101407_1_R_1.jpg,0,0,0,0,1,0,0
4633,udNone_20230310101407_1_R_1.jpg,0,0,0,0,1,0,0
4634,lrudNone_20230310101407_1_R_1.jpg,0,0,0,0,1,0,0
4635,None_20230310101423_0_L_1.jpg,0,0,0,0,1,0,0
4636,lrNone_20230310101423_0_L_1.jpg,0,0,0,0,1,0,0
4637,udNone_20230310101423_0_L_1.jpg,0,0,0,0,1,0,0
4638,lrudNone_20230310101423_0_L_1.jpg,0,0,0,0,1,0,0
4639,None_20230310101423_2_R_1.jpg,0,0,0,0,0,1,0
4640,None_20230310101423_3_R_1.jpg,0,0,0,0,1,0,0
4641,lrNone_20230310101423_3_R_1.jpg,0,0,0,0,1,0,0
4642,udNone_20230310101423_3_R_1.jpg,0,0,0,0,1,0,0
4643,lrudNone_20230310101423_3_R_1.jpg,0,0,0,0,1,0,0
4644,None_20230310101423_4_L_1.jpg,0,0,0,0,0,1,0
4645,None_20230310101439_4_L_1.jpg,0,0,0,0,0,1,0
4646,None_20230310101455_0_L_1.jpg,0,0,0,0,1,1,0
4647,lrNone_20230310101455_0_L_1.jpg,0,0,0,0,1,1,0
4648,udNone_20230310101455_0_L_1.jpg,0,0,0,0,1,1,0
4649,lrudNone_20230310101455_0_L_1.jpg,0,0,0,0,1,1,0
4650,None_20230310101455_3_L_1.jpg,0,0,0,0,0,1,0
4651,None_20230310101455_4_L_1.jpg,0,0,0,0,0,1,0
4652,None_20230310101511_3_R_1.jpg,0,0,0,0,1,0,0
4653,lrNone_20230310101511_3_R_1.jpg,0,0,0,0,1,0,0
4654,udNone_20230310101511_3_R_1.jpg,0,0,0,0,1,0,0
4655,lrudNone_20230310101511_3_R_1.jpg,0,0,0,0,1,0,0
4656,None_20230310101543_4_L_1.jpg,0,0,0,0,0,1,0
4657,None_20230310101631_4_R_1.jpg,0,0,0,0,0,1,0
4658,None_20230310101647_0_L_1.jpg,0,0,0,0,0,1,0
4659,None_20230310101719_2_L_1.jpg,0,0,0,0,0,1,0
4660,None_20230310101719_4_L_1.jpg,0,0,0,0,1,0,0
4661,lrNone_20230310101719_4_L_1.jpg,0,0,0,0,1,0,0
4662,udNone_20230310101719_4_L_1.jpg,0,0,0,0,1,0,0
4663,lrudNone_20230310101719_4_L_1.jpg,0,0,0,0,1,0,0
4664,None_20230310101751_3_R_1.jpg,0,0,0,0,1,0,0
4665,lrNone_20230310101751_3_R_1.jpg,0,0,0,0,1,0,0
4666,udNone_20230310101751_3_R_1.jpg,0,0,0,0,1,0,0
4667,lrudNone_20230310101751_3_R_1.jpg,0,0,0,0,1,0,0
4668,None_20230310122409_1_R_1.jpg,0,0,0,0,0,1,0
4669,None_20230310122409_3_L_1.jpg,0,0,0,0,0,1,0
4670,None_20230310122529_2_L_1.jpg,0,0,0,0,0,1,0
4671,None_20230310122545_4_R_1.jpg,0,0,0,0,0,1,0
4672,None_20230310122617_2_R_1.jpg,0,0,0,0,0,1,0
4673,None_20230310122705_0_L_1.jpg,0,0,0,0,0,1,0
4674,None_20230310122705_4_L_1.jpg,0,0,0,0,0,1,0
4675,None_20230310122737_1_R_1.jpg,0,0,0,0,1,0,0
4676,lrNone_20230310122737_1_R_1.jpg,0,0,0,0,1,0,0
4677,udNone_20230310122737_1_R_1.jpg,0,0,0,0,1,0,0
4678,lrudNone_20230310122737_1_R_1.jpg,0,0,0,0,1,0,0
4679,None_20230310122737_4_L_1.jpg,0,0,0,0,0,1,0
4680,None_20230310122753_2_L_1.jpg,0,0,0,0,0,1,0
4681,None_20230310122809_0_L_1.jpg,0,0,0,0,0,1,0
4682,None_20230310122841_2_R_1.jpg,0,0,0,0,0,1,0
4683,None_20230310122841_3_R_1.jpg,0,0,0,0,0,1,0
4684,None_20230310122857_0_L_1.jpg,0,0,0,0,0,1,0
4685,None_20230310122857_1_R_1.jpg,0,0,0,0,0,1,0
4686,None_20230310122857_2_R_1.jpg,0,0,0,0,0,1,0
4687,None_20230310122857_4_L_1.jpg,0,0,0,0,0,1,0
4688,None_20230310122929_2_R_1.jpg,0,0,0,0,0,1,0
4689,None_20230310122929_4_L_1.jpg,0,0,0,0,0,1,0
4690,None_20230310122929_4_R_1.jpg,0,0,0,0,0,1,0
4691,None_20230310123001_1_L_1.jpg,0,0,0,0,0,1,0
4692,None_20230310123001_3_L_1.jpg,0,0,0,0,1,0,0
4693,lrNone_20230310123001_3_L_1.jpg,0,0,0,0,1,0,0
4694,udNone_20230310123001_3_L_1.jpg,0,0,0,0,1,0,0
4695,lrudNone_20230310123001_3_L_1.jpg,0,0,0,0,1,0,0
4696,None_20230310123018_4_L_1.jpg,0,0,0,0,0,1,0
4697,None_20230310123034_4_R_1.jpg,0,0,0,0,1,0,0
4698,lrNone_20230310123034_4_R_1.jpg,0,0,0,0,1,0,0
4699,udNone_20230310123034_4_R_1.jpg,0,0,0,0,1,0,0
4700,lrudNone_20230310123034_4_R_1.jpg,0,0,0,0,1,0,0
4701,None_20230310123106_2_R_1.jpg,0,0,0,0,0,1,0
4702,None_20230310123154_2_L_1.jpg,0,0,0,0,0,1,0
4703,None_20230310123210_1_R_1.jpg,0,0,0,0,0,1,0
4704,None_20230310123243_1_R_1.jpg,0,0,0,0,0,1,0
4705,None_20230310123243_3_L_1.jpg,0,0,0,0,0,1,0
4706,None_20230310123243_4_L_1.jpg,0,0,0,0,0,1,0
4707,None_20230310123315_4_L_1.jpg,0,0,0,0,0,1,0
4708,None_20230310123331_4_L_1.jpg,0,0,0,0,0,1,0
4709,None_20230310123347_0_R_1.jpg,0,0,0,0,0,1,0
4710,None_20230310123347_4_L_1.jpg,0,0,0,0,0,1,0
4711,None_20230310123403_1_R_1.jpg,0,0,0,0,0,1,0
4712,None_20230310123419_3_R_1.jpg,0,0,0,0,0,1,0
4713,None_20230310123435_2_L_1.jpg,0,0,0,0,0,1,0
4714,None_20230310123451_0_R_1.jpg,0,0,0,0,0,1,0
4715,None_20230310123507_3_L_1.jpg,0,0,0,0,0,1,0
4716,None_20230310123539_4_L_1.jpg,0,0,0,0,0,1,0
4717,None_20230310123555_2_L_1.jpg,0,0,0,0,0,1,0
4718,None_20230310123611_0_R_1.jpg,0,0,0,0,0,1,0
4719,None_20230310123700_2_L_1.jpg,0,0,0,0,0,1,0
4720,None_20230310123700_3_R_1.jpg,0,0,0,0,0,1,0
4721,None_20230310123716_3_R_1.jpg,0,0,0,0,0,1,0
4722,None_20230310123748_1_R_1.jpg,0,0,0,0,0,1,0
4723,None_20230310123748_2_L_1.jpg,0,0,0,0,0,1,0
4724,None_20230310123836_0_R_1.jpg,0,0,0,0,1,0,0
4725,lrNone_20230310123836_0_R_1.jpg,0,0,0,0,1,0,0
4726,udNone_20230310123836_0_R_1.jpg,0,0,0,0,1,0,0
4727,lrudNone_20230310123836_0_R_1.jpg,0,0,0,0,1,0,0
4728,None_20230310123852_2_L_1.jpg,0,0,0,0,0,1,0
4729,None_20230310123909_2_L_1.jpg,0,0,0,0,0,1,0
4730,None_20230310123941_1_L_1.jpg,0,0,0,0,1,0,0
4731,lrNone_20230310123941_1_L_1.jpg,0,0,0,0,1,0,0
4732,udNone_20230310123941_1_L_1.jpg,0,0,0,0,1,0,0
4733,lrudNone_20230310123941_1_L_1.jpg,0,0,0,0,1,0,0
4734,None_20230310123941_4_L_1.jpg,0,0,0,0,0,1,0
4735,None_20230310123957_3_R_1.jpg,0,0,0,0,0,1,0
4736,None_20230310124101_3_R_1.jpg,0,0,0,0,0,1,0
4737,None_20230310124117_2_L_1.jpg,0,0,0,0,0,1,0
4738,None_20230310124134_4_L_1.jpg,0,0,0,0,0,1,0
4739,None_20230310124222_0_R_1.jpg,0,0,0,0,0,1,0
4740,None_20230310124326_3_L_1.jpg,0,0,0,0,0,1,0
4741,None_20230310124358_2_L_1.jpg,0,0,0,0,0,1,0
4742,None_20230310124431_3_L_1.jpg,0,0,0,0,0,1,0
4743,None_20230310124431_3_R_1.jpg,0,0,0,0,0,1,0
4744,None_20230310124503_0_R_1.jpg,0,0,0,0,0,1,0
4745,None_20230310124503_2_L_1.jpg,0,0,0,0,0,1,0
4746,None_20230310124503_4_L_1.jpg,0,0,0,0,0,1,0
4747,None_20230310124519_3_R_1.jpg,0,0,0,0,1,0,0
4748,lrNone_20230310124519_3_R_1.jpg,0,0,0,0,1,0,0
4749,udNone_20230310124519_3_R_1.jpg,0,0,0,0,1,0,0
4750,lrudNone_20230310124519_3_R_1.jpg,0,0,0,0,1,0,0
4751,None_20230310124519_4_L_1.jpg,0,0,0,0,0,1,0
4752,None_20230310124607_0_L_1.jpg,0,0,0,0,0,1,0
4753,None_20230310124640_2_L_1.jpg,0,0,0,0,0,1,0
4754,None_20230310124656_0_R_1.jpg,0,0,0,0,0,1,0
4755,None_20230310124656_1_R_1.jpg,0,0,0,0,0,1,0
4756,None_20230310124712_1_R_1.jpg,0,0,0,0,0,1,0
4757,None_20230310124728_3_R_1.jpg,0,0,0,0,0,1,0
4758,None_20230310124728_4_L_1.jpg,0,0,0,1,0,0,0
4759,lrNone_20230310124728_4_L_1.jpg,0,0,0,1,0,0,0
4760,udNone_20230310124728_4_L_1.jpg,0,0,0,1,0,0,0
4761,lrudNone_20230310124728_4_L_1.jpg,0,0,0,1,0,0,0
4762,None_20230310124744_2_R_1.jpg,0,0,0,0,0,1,0
4763,None_20230310124800_2_L_1.jpg,0,0,0,0,0,1,0
4764,None_20230310124816_4_L_1.jpg,0,0,0,0,0,1,0
4765,None_20230310124833_4_R_1.jpg,0,0,0,0,0,1,0
4766,None_20230310124849_4_L_1.jpg,0,0,0,0,0,1,0
4767,None_20230310124921_2_L_1.jpg,0,0,0,0,0,1,0
4768,None_20230310125009_3_L_1.jpg,0,0,0,0,0,1,0
4769,None_20230310125026_0_R_1.jpg,0,0,0,0,0,1,0
4770,None_20230310125026_4_L_1.jpg,0,0,0,0,0,1,0
4771,None_20230310125042_2_L_1.jpg,0,0,0,0,0,1,0
4772,None_20230310125058_3_R_1.jpg,0,0,0,0,0,1,0
4773,None_20230310125130_3_L_1.jpg,0,0,0,0,1,0,0
4774,lrNone_20230310125130_3_L_1.jpg,0,0,0,0,1,0,0
4775,udNone_20230310125130_3_L_1.jpg,0,0,0,0,1,0,0
4776,lrudNone_20230310125130_3_L_1.jpg,0,0,0,0,1,0,0
4777,None_20230310125130_4_L_1.jpg,0,0,0,0,0,1,0
4778,None_20230310125146_1_R_1.jpg,0,0,0,0,0,1,0
4779,None_20230310125202_2_L_1.jpg,0,0,0,0,0,1,0
4780,None_20230310125202_3_R_1.jpg,0,0,0,0,0,1,0
4781,None_20230310125218_0_R_1.jpg,0,0,0,0,0,1,0
4782,None_20230310125250_0_R_1.jpg,0,0,0,0,0,1,0
4783,None_20230310125250_4_L_1.jpg,0,0,0,0,0,1,0
4784,None_20230310132701_1_L_1.jpg,0,0,0,0,0,1,0
4785,None_20230310132733_4_L_1.jpg,0,0,0,0,0,1,0
4786,None_20230310132805_3_L_1.jpg,0,0,0,0,0,1,0
4787,None_20230310132822_1_R_1.jpg,0,0,0,0,0,1,0
4788,None_20230310132837_4_L_1.jpg,0,0,0,0,0,1,0
4789,None_20230310132958_3_L_1.jpg,0,0,0,0,0,1,0
4790,None_20230310133014_0_L_1.jpg,0,0,0,0,0,1,0
4791,None_20230310133014_2_R_1.jpg,0,0,0,0,0,1,0
4792,None_20230310133030_1_R_1.jpg,0,0,0,0,0,1,0
4793,None_20230310133102_2_L_1.jpg,0,0,0,0,0,1,0
4794,None_20230310133134_1_R_1.jpg,0,0,0,0,0,1,0
4795,None_20230310133134_3_R_1.jpg,0,0,0,0,0,1,0
4796,None_20230310133150_2_L_1.jpg,0,0,0,0,0,1,0
4797,None_20230310133150_4_L_1.jpg,0,0,0,0,0,1,0
4798,None_20230310133222_0_R_1.jpg,0,0,0,0,0,1,0
4799,None_20230310133222_2_R_1.jpg,0,0,0,0,0,1,0
4800,None_20230310133222_4_L_1.jpg,0,0,0,0,0,1,0
4801,None_20230310133238_2_R_1.jpg,0,0,0,0,1,0,0
4802,lrNone_20230310133238_2_R_1.jpg,0,0,0,0,1,0,0
4803,udNone_20230310133238_2_R_1.jpg,0,0,0,0,1,0,0
4804,lrudNone_20230310133238_2_R_1.jpg,0,0,0,0,1,0,0
4805,None_20230310133238_4_L_1.jpg,0,0,0,0,0,1,0
4806,None_20230310133254_2_L_1.jpg,0,0,0,0,0,1,0
4807,None_20230310133327_1_L_1.jpg,0,0,0,0,0,1,0
4808,None_20230310133343_4_L_1.jpg,0,0,0,0,0,1,0
4809,None_20230310133415_4_L_1.jpg,0,0,0,0,1,0,0
4810,lrNone_20230310133415_4_L_1.jpg,0,0,0,0,1,0,0
4811,udNone_20230310133415_4_L_1.jpg,0,0,0,0,1,0,0
4812,lrudNone_20230310133415_4_L_1.jpg,0,0,0,0,1,0,0
4813,None_20230310133447_2_R_1.jpg,0,0,0,0,0,1,0
4814,None_20230310133503_3_R_1.jpg,0,0,0,0,0,1,0
4815,None_20230310133519_1_R_1.jpg,0,0,0,0,1,0,0
4816,lrNone_20230310133519_1_R_1.jpg,0,0,0,0,1,0,0
4817,udNone_20230310133519_1_R_1.jpg,0,0,0,0,1,0,0
4818,lrudNone_20230310133519_1_R_1.jpg,0,0,0,0,1,0,0
4819,None_20230310133535_1_R_1.jpg,0,0,0,0,1,0,0
4820,lrNone_20230310133535_1_R_1.jpg,0,0,0,0,1,0,0
4821,udNone_20230310133535_1_R_1.jpg,0,0,0,0,1,0,0
4822,lrudNone_20230310133535_1_R_1.jpg,0,0,0,0,1,0,0
4823,None_20230310133535_4_L_1.jpg,0,0,0,0,0,1,0
4824,None_20230310133607_3_R_1.jpg,0,0,0,0,0,1,0
4825,None_20230310133655_4_L_1.jpg,0,0,0,0,0,1,0
4826,None_20230310144355_4_L_1.jpg,0,0,0,0,0,1,0
4827,None_20230310144530_2_L_1.jpg,0,0,0,0,0,1,0
4828,None_20230310144545_4_L_1.jpg,0,0,0,0,0,1,0
4829,None_20230310144601_2_L_1.jpg,0,0,0,0,0,1,0
4830,None_20230310144617_3_L_1.jpg,0,0,0,0,0,1,0
4831,None_20230310144617_3_R_1.jpg,0,0,0,0,0,1,0
4832,None_20230310144617_4_L_1.jpg,0,0,0,0,0,1,0
4833,None_20230310144649_1_R_1.jpg,0,0,0,0,0,1,0
4834,None_20230310144705_1_R_1.jpg,0,0,0,0,0,1,0
4835,None_20230310144721_2_L_1.jpg,0,0,0,0,0,1,0
4836,None_20230310144825_0_R_1.jpg,0,0,0,0,0,1,0
4837,None_20230310144825_2_L_1.jpg,0,0,0,0,0,1,0
4838,None_20230310144841_2_L_1.jpg,0,0,0,0,0,1,0
4839,None_20230310144841_4_R_1.jpg,0,0,0,0,0,1,0
4840,None_20230310144857_2_R_1.jpg,0,0,0,0,0,1,0
4841,None_20230310144857_4_L_1.jpg,0,0,0,0,0,1,0
4842,None_20230310144929_4_L_1.jpg,0,0,0,1,0,0,0
4843,lrNone_20230310144929_4_L_1.jpg,0,0,0,1,0,0,0
4844,udNone_20230310144929_4_L_1.jpg,0,0,0,1,0,0,0
4845,lrudNone_20230310144929_4_L_1.jpg,0,0,0,1,0,0,0
4846,None_20230310144944_2_L_1.jpg,0,0,0,0,0,1,0
4847,None_20230310144944_4_L_1.jpg,0,0,0,0,0,1,0
4848,None_20230310145032_4_L_1.jpg,0,0,0,0,0,1,0
4849,None_20230310145048_0_R_1.jpg,0,0,0,0,0,1,0
4850,None_20230310145048_2_L_1.jpg,0,0,0,0,0,1,0
4851,None_20230310145048_3_L_1.jpg,0,0,0,0,0,1,0
4852,None_20230310145048_4_L_1.jpg,0,0,0,0,0,1,0
4853,None_20230310145104_4_L_1.jpg,0,0,0,0,0,1,0
4854,None_20230310145120_3_L_1.jpg,0,1,0,0,0,0,0
4855,lrNone_20230310145120_3_L_1.jpg,0,1,0,0,0,0,0
4856,udNone_20230310145120_3_L_1.jpg,0,1,0,0,0,0,0
4857,lrudNone_20230310145120_3_L_1.jpg,0,1,0,0,0,0,0
4858,None_20230310145136_2_R_1.jpg,0,0,0,0,0,1,0
4859,None_20230310145136_4_L_1.jpg,0,0,0,0,0,1,0
4860,None_20230310145208_2_L_1.jpg,0,0,0,0,0,1,0
4861,None_20230310145224_3_R_1.jpg,0,0,0,0,0,1,0
4862,None_20230310145224_4_L_1.jpg,0,0,0,0,0,1,0
4863,None_20230310145328_0_R_1.jpg,0,0,0,0,0,1,0
4864,None_20230310145328_4_L_1.jpg,0,0,0,0,0,1,0
4865,None_20230310145328_4_R_1.jpg,0,0,0,0,0,1,0
4866,None_20230310145400_4_L_1.jpg,0,0,0,0,0,1,0
4867,None_20230310145416_4_L_1.jpg,0,0,0,0,0,1,0
4868,None_20230310145449_3_R_1.jpg,0,0,0,0,0,1,0
4869,None_20230310145504_0_R_1.jpg,0,0,0,0,0,1,0
4870,None_20230310145520_4_L_1.jpg,0,0,0,0,0,1,0
4871,None_20230310145536_0_R_1.jpg,0,0,0,0,0,1,0
4872,None_20230310145536_4_R_1.jpg,0,0,0,0,0,1,0
4873,None_20230310145552_2_L_1.jpg,0,0,0,0,0,1,0
4874,None_20230310145609_0_R_1.jpg,0,0,0,0,0,1,0
4875,None_20230310145609_4_L_1.jpg,0,0,0,0,0,1,0
4876,None_20230310145624_4_L_1.jpg,0,0,0,0,0,1,0
4877,None_20230310145657_3_R_1.jpg,0,0,0,0,0,1,0
4878,None_20230310145657_4_L_1.jpg,0,0,0,0,0,1,0
4879,None_20230310145657_4_R_1.jpg,0,0,0,0,0,1,0
4880,None_20230310145729_3_L_1.jpg,0,0,0,0,0,1,0
4881,None_20230310145729_4_L_1.jpg,0,0,0,0,0,1,0
4882,None_20230310145745_2_L_1.jpg,0,0,0,0,0,1,0
4883,None_20230310145817_2_R_1.jpg,0,0,0,0,0,1,0
4884,None_20230310145849_2_R_1.jpg,0,0,0,0,0,1,0
4885,None_20230310145849_4_L_1.jpg,0,0,0,0,0,1,0
4886,None_20230310145905_0_R_1.jpg,0,0,0,0,0,1,0
4887,None_20230310145905_4_L_1.jpg,0,0,0,0,0,1,0
4888,None_20230310145937_1_R_1.jpg,0,0,0,0,0,1,0
4889,None_20230310145937_4_L_1.jpg,0,0,0,0,0,1,0
4890,None_20230310145953_0_R_1.jpg,0,0,0,0,0,1,0
4891,None_20230310150009_4_L_1.jpg,0,0,0,0,0,1,0
4892,None_20230310150025_4_L_1.jpg,0,0,0,0,0,1,0
4893,None_20230310150041_2_L_1.jpg,0,0,0,0,0,1,0
4894,None_20230310150057_3_L_1.jpg,0,0,0,0,0,1,0
4895,None_20230310150057_4_L_1.jpg,0,0,0,0,0,1,0
4896,None_20230310150113_2_L_1.jpg,0,0,0,0,0,1,0
4897,None_20230310150129_4_L_1.jpg,0,0,0,0,0,1,0
4898,None_20230310150145_2_L_1.jpg,0,0,0,0,0,1,0
4899,None_20230310150249_0_R_1.jpg,0,0,0,0,0,1,0
4900,None_20230310150249_4_R_1.jpg,0,0,0,0,0,1,0
4901,None_20230310150305_4_L_1.jpg,0,0,0,0,0,1,0
4902,None_20230310150321_0_R_1.jpg,0,0,0,0,0,1,0
4903,None_20230310150321_2_L_1.jpg,0,0,0,0,0,1,0
4904,None_20230310150321_4_L_1.jpg,0,0,0,0,0,1,0
4905,None_20230310150321_4_R_1.jpg,0,0,0,0,0,1,0
4906,None_20230310150354_0_R_1.jpg,0,0,0,0,0,1,0
4907,None_20230310150410_1_R_1.jpg,0,0,0,0,0,1,0
4908,None_20230310150410_4_L_1.jpg,0,0,0,0,0,1,0
4909,None_20230310150426_0_R_1.jpg,0,0,0,0,0,1,0
4910,None_20230310150426_4_L_1.jpg,0,0,0,0,0,1,0
4911,None_20230310150442_4_L_1.jpg,0,0,0,0,0,1,0
4912,None_20230310150458_1_R_1.jpg,0,0,0,0,0,1,0
4913,None_20230310150458_2_L_1.jpg,0,0,0,0,0,1,0
4914,None_20230310150458_4_L_1.jpg,0,0,0,0,0,1,0
4915,None_20230310150514_4_L_1.jpg,0,0,0,0,0,1,0
4916,None_20230310150602_4_L_1.jpg,0,0,0,0,0,1,0
4917,None_20230310150634_3_R_1.jpg,0,0,0,0,0,1,0
4918,None_20230310150706_4_L_1.jpg,0,0,0,0,0,1,0
4919,None_20230310150722_3_R_1.jpg,0,0,0,0,0,1,0
4920,None_20230310150738_3_R_1.jpg,0,0,0,0,0,1,0
4921,None_20230310150754_2_L_1.jpg,0,0,0,0,0,1,0
4922,None_20230310150754_4_L_1.jpg,0,0,0,0,0,1,0
4923,None_20230310150810_3_R_1.jpg,0,0,0,0,0,1,0
4924,None_20230310150810_4_R_1.jpg,0,0,0,0,0,1,0
4925,None_20230310150842_4_L_1.jpg,0,0,0,0,0,1,0
4926,None_20230310150858_4_L_1.jpg,0,0,0,0,0,1,0
4927,None_20230310150914_3_R_1.jpg,0,0,0,0,0,1,0
4928,None_20230310150930_4_L_1.jpg,0,0,0,0,0,1,0
4929,None_20230310150946_2_L_1.jpg,0,0,0,0,0,1,0
4930,None_20230310151002_4_L_1.jpg,0,0,0,0,0,1,0
4931,None_20230310151018_1_R_1.jpg,0,0,0,0,0,1,0
4932,None_20230310151106_2_L_1.jpg,0,0,0,0,0,1,0
4933,None_20230310151154_3_L_1.jpg,0,0,0,0,0,1,0
4934,None_20230310151154_4_L_1.jpg,0,0,0,0,0,1,0
4935,None_20230310151226_0_L_1.jpg,0,0,0,0,0,1,0
4936,None_20230310151226_4_L_1.jpg,0,0,0,0,0,1,0
4937,None_20230310151242_2_L_1.jpg,0,0,0,0,0,1,0
4938,None_20230310151242_3_R_1.jpg,0,0,0,0,0,1,0
4939,None_20230310151242_4_L_1.jpg,0,0,0,0,0,1,0
4940,None_20230310151242_4_R_1.jpg,0,0,0,0,0,1,0
4941,None_20230310151258_4_R_1.jpg,0,0,0,0,0,1,0
4942,None_20230310151314_4_L_1.jpg,0,0,0,0,0,1,0
4943,None_20230310151314_4_R_1.jpg,0,0,0,0,0,1,0
4944,None_20230310151330_2_L_1.jpg,0,0,0,0,0,1,0
4945,None_20230310151330_4_L_1.jpg,0,0,0,0,0,1,0
4946,None_20230310151330_4_R_1.jpg,0,0,0,0,0,1,0
4947,None_20230310151346_4_L_1.jpg,0,0,0,0,0,1,0
4948,None_20230310151402_1_R_1.jpg,0,0,0,0,0,1,0
4949,None_20230310151402_3_L_1.jpg,0,0,0,0,0,1,0
4950,None_20230310151418_4_R_1.jpg,0,0,0,0,0,1,0
4951,None_20230310151710_2_L_1.jpg,0,0,0,0,0,1,0
4952,None_20230310151949_4_L_1.jpg,0,0,0,0,0,1,0
4953,None_20230310152005_2_L_1.jpg,0,0,0,0,0,1,0
4954,None_20230310152005_4_L_1.jpg,0,0,0,0,0,1,0
4955,None_20230310152021_2_R_1.jpg,0,0,0,0,0,1,0
4956,None_20230310152037_0_R_1.jpg,0,0,0,0,0,1,0
4957,None_20230310152037_4_L_1.jpg,0,0,0,0,0,1,0
4958,None_20230310152053_2_L_1.jpg,0,0,0,0,0,1,0
4959,None_20230310152126_0_R_1.jpg,0,0,0,0,0,1,0
4960,None_20230310152126_2_L_1.jpg,0,0,0,0,0,1,0
4961,None_20230310152126_4_R_1.jpg,0,0,0,0,0,1,0
4962,None_20230310152142_2_L_1.jpg,0,0,0,0,0,1,0
4963,None_20230310152214_2_L_1.jpg,0,0,0,0,0,1,0
4964,None_20230310152230_4_L_1.jpg,0,0,0,0,0,1,0
4965,None_20230310152334_4_R_1.jpg,0,0,0,0,0,1,0
4966,None_20230310152455_3_L_1.jpg,0,0,0,0,0,1,0
4967,None_20230310152511_1_R_1.jpg,0,0,0,0,0,1,0
4968,None_20230310152511_4_L_1.jpg,0,0,0,0,0,1,0
4969,None_20230310152527_1_R_1.jpg,0,0,0,0,0,1,0
4970,None_20230310152543_0_R_1.jpg,0,0,0,0,0,1,0
4971,None_20230310152615_4_L_1.jpg,0,0,0,0,0,1,0
4972,None_20230310152631_3_R_1.jpg,0,0,0,0,0,1,0
4973,None_20230310152704_4_R_1.jpg,0,0,0,0,0,1,0
4974,None_20230310152736_2_L_1.jpg,0,0,0,0,0,1,0
4975,None_20230310152736_4_R_1.jpg,0,0,0,0,0,1,0
4976,None_20230310152752_4_L_1.jpg,0,0,0,0,0,1,0
4977,None_20230310152808_2_L_1.jpg,0,0,0,0,0,1,0
4978,None_20230310152808_4_L_1.jpg,0,0,0,0,0,1,0
4979,None_20230310152824_4_L_1.jpg,0,0,0,0,0,1,0
4980,None_20230310152912_3_R_1.jpg,0,0,0,0,0,1,0
4981,None_20230310153016_2_L_1.jpg,0,0,0,0,0,1,0
4982,None_20230310153032_4_L_1.jpg,0,0,0,0,0,1,0
4983,None_20230310153048_4_R_1.jpg,0,0,0,0,0,1,0
4984,None_20230310153120_4_L_1.jpg,0,0,0,0,0,1,0
4985,None_20230310153120_4_R_1.jpg,0,0,0,0,0,1,0
4986,None_20230310154918_4_L_1.jpg,0,0,0,0,0,1,0
4987,None_20230310154935_0_L_1.jpg,0,0,0,0,0,1,0
4988,None_20230310154935_0_R_1.jpg,0,0,0,0,0,1,0
4989,None_20230310155007_4_L_1.jpg,0,0,0,0,0,1,0
4990,None_20230310155055_3_R_1.jpg,0,0,0,0,0,1,0
4991,None_20230310155055_4_L_1.jpg,0,0,0,0,0,1,0
4992,None_20230310155111_4_L_1.jpg,0,0,0,0,0,1,0
4993,None_20230310155128_2_R_1.jpg,0,0,0,0,0,1,0
4994,None_20230310155128_4_R_1.jpg,0,0,0,0,0,1,0
4995,None_20230310155336_4_L_1.jpg,0,0,0,0,0,1,0
4996,None_20230310155408_1_R_1.jpg,0,0,0,0,0,1,0
4997,None_20230310155440_4_L_1.jpg,0,0,0,0,0,1,0
4998,None_20230310155529_4_R_1.jpg,0,0,0,0,0,1,0
4999,None_20230310155545_4_L_1.jpg,0,0,0,0,0,1,0
5000,None_20230310155633_3_R_1.jpg,0,0,0,0,0,1,0
5001,None_20230310155633_4_L_1.jpg,0,0,0,0,0,1,0
5002,None_20230310155721_4_L_1.jpg,0,0,0,0,0,1,0
5003,None_20230310155738_0_L_1.jpg,0,1,0,0,0,0,0
5004,lrNone_20230310155738_0_L_1.jpg,0,1,0,0,0,0,0
