id,good,b_edge,burr,borken,b_bubble,etc,no_lens
None_20230421102707_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230410154355_1_R_1.jpg,0,1,0,1,0,0,0
None_20230310163918_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20220914163249_0_R_1.jpg,0,1,0,0,0,0,0
None_20230417163415_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230406094446_2_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230322093502_1_R_1.jpg,0,1,0,1,0,0,0
udNone_20230313122753_3_R_1.jpg,0,1,0,0,0,1,0
udNone_20230313140326_4_L_1.jpg,0,1,0,0,0,0,0
None_20230420110027_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230130103848_4_R_1.jpg,0,1,0,0,0,0,0
None_20220923124036_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230313122218_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20221205111334_4_L_1.jpg,0,1,0,1,0,0,0
udNone_20220913170006_0_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510122228_1_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510143317_1_L_1.jpg,0,1,0,0,0,0,0
udlotNum_20221006135117_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20220922160406_4_L_1.jpg,0,1,0,0,0,1,0
None_20220923121406_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510121112_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20230414114206_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230403133506_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230321113558_0_R_1.jpg,0,1,0,1,0,0,0
None_20230419112906_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20221006112030_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20220923125538_1_L_1.jpg,0,1,0,1,0,0,0
lrNone_20220921194103_1_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230418141947_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20221027143725_4_R_1.jpg,0,1,0,0,0,0,0
None_20220914181655_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20220914181655_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230417171237_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230420171424_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230314124241_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510122242_0_L_1.jpg,0,1,0,0,0,0,0
edge_101-2.jpg,0,1,0,0,0,0,0
lrudNone_20230413100153_2_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230404132825_0_R_1.jpg,0,1,1,0,0,0,0
udNone_20230313121300_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510143304_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20221012134630_1_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510133740_0_R_1.jpg,0,1,1,0,0,0,0
lrudNone_20230420110027_0_R_1.jpg,0,1,0,0,0,0,0
udNone_20230413100312_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230404114037_3_R_1.jpg,0,1,0,0,0,0,0
udNone_20220923122427_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220923102150_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230403134610_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20220922160522_1_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230406093150_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20221024180020_0_R_1.jpg,0,1,0,1,0,0,0
udNone_20230406093928_3_L_1.jpg,0,1,0,0,0,0,0
None_20230425162027_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20221024174259_1_L_1.jpg,0,1,0,1,0,0,0
lrNone_20230424173536_0_L_1.jpg,0,1,0,0,0,0,0
None_20220921171511_1_L_1.jpg,0,1,0,0,0,0,0
None_20230424143724_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20230510134531_4_R_1.jpg,0,1,1,0,0,0,0
None_20230425160507_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20220923141657_1_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220913170027_3_L_1.jpg,0,1,0,0,0,0,0
None_20230417171237_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20220922144943_0_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230406093320_3_R_1.jpg,0,1,0,0,0,0,0
udNone_20220921194238_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20230413103736_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20220921195329_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510115949_3_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230414145001_0_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510143604_4_L_1.jpg,0,1,0,0,0,0,0
None_20220921171818_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230321114636_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230424161041_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20230510115919_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220914191357_3_L_1.jpg,0,1,0,0,0,0,0
None_20230421104012_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20220921193620_4_R_1.jpg,0,1,0,0,0,0,0
lrudedge_11-2.jpg,0,1,0,0,0,0,0
udNone_20220915154902_1_L_1.jpg,0,1,0,0,0,0,0
lrudedge_33-2.jpg,0,1,0,0,0,0,0
None_20221013153031_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510121143_1_R_1.jpg,0,1,0,0,0,0,0
udNone_20230417170736_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220921193620_4_R_1.jpg,0,1,0,0,0,0,0
None_20220922160503_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230314103152_4_R_1.jpg,0,1,0,0,0,0,0
edge_17-2.jpg,0,1,0,0,0,0,0
None_20230309143953_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230321112948_0_R_1.jpg,0,1,0,0,0,0,0
None_20230313101727_0_R_1.jpg,0,1,0,0,0,0,0
udNone_20230314114558_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20220923142421_1_L_1.jpg,0,1,0,1,0,0,0
lrNone_20230313144053_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20230510151815_4_L_1.jpg,0,1,0,0,0,0,0
None_20220923141429_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230313152748_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230203135739_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20221205150750_3_L_1.jpg,0,1,0,1,0,0,0
lrNone_20230510121057_1_R_1.jpg,0,1,0,0,0,0,0
udedge_72-2.jpg,0,1,0,0,0,0,0
lrNone_20230418141511_3_R_1.jpg,0,1,0,0,0,0,0
None_20230313095652_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20230406094446_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230421104433_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510143331_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20230406091525_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230310145120_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20220923124054_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20230510151829_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20220923101959_2_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230203135707_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230330135819_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20230420173714_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20230420122602_3_L_1.jpg,0,1,0,0,0,0,0
None_20230510121143_0_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220921193354_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20230313120933_4_L_1.jpg,0,1,0,0,0,0,0
None_20230413151916_3_R_1.jpg,0,1,0,0,0,0,0
udNone_20220923100242_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230414114105_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230412092714_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220923100553_4_L_1.jpg,0,1,0,1,0,0,0
udNone_20230510151857_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230314122553_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230418171811_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230410155113_3_R_1.jpg,0,1,0,0,0,0,0
edge_80-2.jpg,0,1,0,0,0,0,0
lrudNone_20220921195346_1_R_1.jpg,0,1,0,0,0,0,0
udNone_20220923124113_1_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230418141238_0_R_1.jpg,0,1,0,0,0,0,0
None_20220913170130_3_L_1.jpg,0,1,0,0,0,0,0
udNone_20230414115334_0_R_1.jpg,0,1,0,0,0,0,0
lredge_101-2.jpg,0,1,0,0,0,0,0
lrNone_20230510122214_0_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220922144205_4_R_1.jpg,0,1,0,0,0,0,0
None_20230313140016_3_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510143317_2_R_1.jpg,0,1,0,0,0,0,0
None_20220923111528_2_L_1.jpg,0,1,0,0,0,0,0
None_20230418142303_0_R_1.jpg,0,1,0,0,0,0,0
None_20220913202040_2_L_1.jpg,0,1,0,0,0,0,0
None_20230421104659_4_L_1.jpg,0,1,0,0,0,0,0
None_20230420171653_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510115919_0_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230510151815_1_L_1.jpg,0,1,0,0,0,0,0
20221013.01_20221014110605_3_L_1.jpg,0,1,1,0,0,0,0
lrNone_20230403133722_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220923141736_3_R_1.jpg,0,1,0,0,0,0,0
None_20220922160406_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230424111328_2_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230417171927_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230418142016_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230322112547_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510151829_0_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230403133637_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230414123357_0_R_1.jpg,0,1,0,0,0,0,0
230223-04.4.5-A002_20230227144527_2_R_1.jpg,0,1,0,1,0,0,0
lrudNone_20220915133608_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230510143304_4_L_1.jpg,0,1,0,0,0,0,0
ud20221013.01_20221014111243_0_L_1.jpg,0,1,0,0,0,0,0
lrlotNum_20221006125234_1_R_1.jpg,0,1,0,0,0,0,0
udNone_20230510151843_1_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510115542_0_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20221013152454_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20220922145456_1_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220913170558_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20220921171644_1_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230403104545_0_R_1.jpg,0,1,0,0,0,0,0
None_20230510115919_0_L_1.jpg,0,1,0,0,0,0,0
None_20220914181133_1_R_1.jpg,0,1,0,0,0,0,0
None_20230414113935_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230313120933_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20221012140123_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230313144053_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20220923101809_4_L_1.jpg,0,1,0,1,0,0,0
None_20230418133233_1_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510115849_3_L_1.jpg,0,1,0,0,0,0,0
udNone_20230131110000_1_R_1.jpg,0,1,0,1,0,0,0
udNone_20230420171424_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220921171818_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230414120026_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510122242_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510143222_1_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510115919_1_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510115919_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230418103239_3_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230321113316_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230418133233_1_R_1.jpg,0,1,0,0,0,0,0
None_20230418102702_2_L_1.jpg,0,1,0,1,0,0,0
None_20230510121112_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510115903_0_R_1.jpg,0,1,0,0,0,0,0
None_20221012135740_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20220923124018_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20220914161417_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510115919_1_R_1.jpg,0,1,0,0,0,0,0
udNone_20230420171653_4_R_1.jpg,0,1,0,0,0,0,0
lotNum_20221006150859_2_R_1.jpg,0,1,0,1,0,0,0
udNone_20230510122228_0_R_1.jpg,0,1,0,0,0,0,0
None_20220923110736_1_L_1.jpg,0,1,0,0,0,0,0
None_20230403132959_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230322094023_1_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230313120933_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230203140256_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220922160503_2_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230330113510_1_L_1.jpg,0,1,0,1,0,0,0
udNone_20230510121127_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20220923124036_4_L_1.jpg,0,1,0,0,0,1,0
None_20220914181133_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230203135707_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230314163912_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230418143342_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230313140000_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20220921171929_1_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510121112_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20220921171644_1_L_1.jpg,0,1,0,0,0,0,0
None_20220922160037_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220922160309_3_L_1.jpg,0,1,0,0,0,0,0
None_20230510143331_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20221026153609_0_L_1.jpg,0,1,0,0,0,0,0
udNone_20230410155113_3_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230418104138_4_L_1.jpg,0,1,0,0,0,0,0
None_20230420122602_3_L_1.jpg,0,1,0,0,0,0,0
udNone_20220921171623_4_L_1.jpg,0,1,0,0,0,0,0
None_20230314124433_1_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510143304_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230510121112_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230504104146_4_L_1.jpg,0,1,1,0,0,0,0
None_20230510122214_1_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230424151432_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510121127_1_R_1.jpg,0,1,0,0,0,0,0
lrNone_20221012140604_3_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20220922160522_1_L_1.jpg,0,1,0,0,0,0,0
None_20230414114050_1_L_1.jpg,0,1,0,0,0,0,0
None_20220923113148_2_R_1.jpg,0,1,0,1,0,0,0
lrNone_20230418133406_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230417164451_1_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510122242_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510121112_1_R_1.jpg,0,1,0,0,0,0,0
udNone_20230418171811_4_R_1.jpg,0,1,0,0,0,0,0
None_20221026144808_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20220914161417_3_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20220923112344_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510143317_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230404132825_0_R_1.jpg,0,1,1,0,0,0,0
None_20230406091455_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230406091455_2_L_1.jpg,0,1,0,0,0,0,0
None_20230203135651_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230406092616_0_L_1.jpg,0,1,0,0,0,0,0
udNone_20230418102702_2_L_1.jpg,0,1,0,1,0,0,0
lrNone_20220923100242_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230313140031_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20230404114037_3_R_1.jpg,0,1,0,0,0,0,0
None_20230425163010_4_L_1.jpg,0,1,0,0,0,0,0
None_20230424150328_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20221026155251_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230313140031_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230418170958_0_R_1.jpg,0,1,1,0,0,0,0
None_20230510121057_2_L_1.jpg,0,1,0,0,0,0,0
lrNone_20221013141433_0_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230203140256_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220923104110_4_L_1.jpg,0,1,0,0,0,0,0
None_20230418103239_3_R_1.jpg,0,1,0,0,0,0,0
udNone_20220921171835_3_R_1.jpg,0,1,0,0,0,0,0
None_20220914190436_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230314122847_1_L_1.jpg,0,1,0,0,0,0,0
lotNum_20221006125158_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230203135755_2_R_1.jpg,0,1,0,0,0,0,0
None_20230322093502_1_R_1.jpg,0,1,0,1,0,0,0
udNone_20230406093512_3_R_1.jpg,0,1,0,1,0,0,0
lrudNone_20230321113022_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230203135811_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20230203140209_3_R_1.jpg,0,1,0,0,0,0,0
udNone_20220922160406_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230414120026_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220923123755_2_L_1.jpg,0,1,0,0,0,0,0
None_20230313140016_3_R_1.jpg,0,1,0,0,0,0,0
lr221208-06.10.13-B001_20230215131358_3_R_1.jpg,0,1,0,0,0,0,0
None_20230418151131_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230203140241_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510151708_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20221205155101_3_R_1.jpg,0,1,0,0,0,0,0
udNone_20230510115919_4_R_1.jpg,0,1,0,0,0,0,0
udNone_20230418132855_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20220921195329_0_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230313094630_2_L_1.jpg,0,1,0,0,0,1,0
None_20220923141544_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230413103736_4_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220922160426_3_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230330145503_0_R_1.jpg,0,1,0,0,0,0,0
lrudedge_48-2.jpg,0,1,0,0,0,0,0
lrNone_20230413100312_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20230404113249_2_L_1.jpg,0,1,0,0,1,0,0
udNone_20230406091510_2_R_1.jpg,0,1,0,0,0,0,0
lrud221208-06.10.13-B001_20230215131517_1_R_1.jpg,0,1,0,0,0,1,0
None_20230510121057_0_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20220923110718_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230421103718_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20220923100416_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230414120056_4_L_1.jpg,0,1,0,0,0,0,0
None_20230404122340_1_R_1.jpg,0,1,0,0,1,0,0
udNone_20230420171155_2_R_1.jpg,0,1,0,0,0,0,0
None_20230510133740_0_R_1.jpg,0,1,1,0,0,0,0
lrNone_20230421104012_4_R_1.jpg,0,1,0,0,0,0,0
None_20230510121043_0_L_1.jpg,0,1,0,0,0,0,0
udNone_20220914160619_2_R_1.jpg,0,1,0,0,0,0,0
lotNum_20221007113709_3_L_1.jpg,0,1,0,0,0,0,0
None_20230510115919_1_R_1.jpg,0,1,0,0,0,0,0
None_20230510151708_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230321112900_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20221006112215_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230508115324_3_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230405163830_1_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230424193639_4_R_1.jpg,0,1,0,0,0,0,0
None_20230313122218_3_L_1.jpg,0,1,0,0,0,0,0
None_20230510121112_2_R_1.jpg,0,1,0,0,0,0,0
udNone_20230313122736_3_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230504170148_4_L_1.jpg,0,1,0,0,0,0,0
None_20230330113510_1_L_1.jpg,0,1,0,1,0,0,0
lrNone_20230201115356_1_R_1.jpg,0,1,0,1,0,0,0
lrNone_20230417163218_3_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510143304_1_L_1.jpg,0,1,0,0,0,0,0
None_20220923141736_2_R_1.jpg,0,1,0,0,0,0,0
None_20220914163249_0_R_1.jpg,0,1,0,0,0,0,0
None_20230322112722_4_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230131110000_1_R_1.jpg,0,1,0,1,0,0,0
udNone_20230510115903_0_L_1.jpg,0,1,0,0,0,0,0
udNone_20230403104545_0_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230412113258_4_R_1.jpg,0,1,0,0,0,0,0
None_20230504160450_1_R_1.jpg,0,1,0,1,0,0,0
None_20230510122242_0_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220922160503_0_R_1.jpg,0,1,0,0,0,0,0
edge_97-2.jpg,0,1,0,0,0,0,0
lrNone_20221205105022_3_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230314115015_0_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230418160220_4_L_1.jpg,0,1,0,0,0,0,0
None_20220922160426_2_R_1.jpg,0,1,0,0,0,0,0
None_20221012135442_3_L_1.jpg,0,1,0,1,0,0,0
lrudNone_20220923102532_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230510143222_1_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230414121820_2_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230403133637_4_L_1.jpg,0,1,0,0,0,0,0
udNone_20220922160037_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230313141453_2_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510121057_1_R_1.jpg,0,1,0,0,0,0,0
None_20230418142434_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20230510115949_2_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230404113249_2_L_1.jpg,0,1,0,0,1,0,0
lrudNone_20230420164202_4_L_1.jpg,0,1,0,0,0,0,0
None_20230504152336_3_L_1.jpg,0,1,0,0,0,0,0
udNone_20230510143132_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230314162512_0_R_1.jpg,0,1,0,0,0,0,0
udNone_20230313095149_3_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220913170047_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230418170110_1_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230413095703_4_R_1.jpg,0,1,0,0,0,0,0
None_20230403133637_4_L_1.jpg,0,1,0,0,0,0,0
lrNone_20230413100153_2_L_1.jpg,0,1,0,0,0,0,0
lrudNone_20230309112724_4_L_1.jpg,0,1,0,0,0,0,0
None_20220923110957_2_R_1.jpg,0,1,0,0,0,0,0
lrNone_20220923124209_3_R_1.jpg,0,1,0,0,0,0,0
udNone_20230203135739_4_L_1.jpg,0,1,0,0,0,0,0
None_20230203135707_4_L_1.jpg,0,1,0,0,0,0,0
None_20230419112542_0_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20220922160406_2_L_1.jpg,0,1,0,0,0,0,0
None_20230323114042_4_L_1.jpg,0,1,1,0,0,0,0
lrNone_20220914163249_0_R_1.jpg,0,1,0,0,0,0,0
udNone_20230130103848_4_R_1.jpg,0,1,0,0,0,0,0
lrudNone_20230425145357_2_L_1.jpg,0,0,1,0,0,0,0
lrNone_20230419111655_0_R_1.jpg,0,0,1,0,0,0,0
lrNone_20230504104146_0_R_1.jpg,0,0,1,0,0,0,0
udNone_20230418172300_2_L_1.jpg,0,0,1,0,0,0,0
lrNone_20230404122038_3_R_1.jpg,0,0,1,0,0,0,0
None_20230419115702_1_L_1.jpg,0,0,1,0,0,0,0
lrNone_20230504103816_1_R_1.jpg,0,0,1,0,0,0,0
lrNone_20230404132422_2_L_1.jpg,0,1,1,0,0,0,0
None_20230504104129_1_L_1.jpg,0,0,1,0,0,0,0
None_20230419112646_4_R_1.jpg,0,0,1,0,0,0,0
None_20230418165659_2_R_1.jpg,0,0,1,0,0,0,0
None_20230419115837_4_R_1.jpg,0,0,1,0,0,0,0
udNone_20230428165244_4_L_1.jpg,0,0,1,0,0,0,0
udNone_20230510133740_0_R_1.jpg,0,1,1,0,0,0,0
None_20230404122611_0_L_1.jpg,0,0,1,0,0,0,0
lrudNone_20220922145133_4_R_1.jpg,0,0,1,0,0,0,0
udNone_20230418170704_1_R_1.jpg,0,0,1,0,0,0,0
None_20230503100118_2_L_1.jpg,0,0,1,0,0,0,0
lrNone_20230504104146_3_R_1.jpg,0,0,1,0,0,0,0
None_20230302153137_0_L_1.jpg,0,0,1,0,0,0,0
lrNone_20230404113319_2_R_1.jpg,0,0,1,0,0,0,0
None_20220922145400_3_L_1.jpg,0,0,1,0,0,0,0
lrudNone_20230510133704_2_L_1.jpg,0,0,1,0,0,0,0
lrudNone_20230404114927_0_R_1.jpg,0,0,1,0,0,0,0
None_20230503100104_2_L_1.jpg,0,0,1,0,0,0,0
None_20230419112511_2_L_1.jpg,0,0,1,0,0,0,0
lrudNone_20230418172128_3_L_1.jpg,0,0,1,0,0,0,0
None_20230418170138_0_R_1.jpg,0,0,1,0,0,0,0
lrNone_20220923125649_4_R_1.jpg,0,0,1,0,0,0,0
None_20230404132422_2_L_1.jpg,0,1,1,0,0,0,0
lrNone_20230127162532_2_L_1.jpg,0,0,1,0,0,0,0
None_20220915151519_3_R_1.jpg,0,0,1,0,0,0,0
udNone_20230418171623_0_R_1.jpg,0,0,1,0,0,0,0
lrudNone_20230404120615_1_R_1.jpg,0,0,1,0,0,0,0
None_20230510133720_1_R_1.jpg,0,0,1,0,0,0,0
lrudNone_20230404115043_0_L_1.jpg,0,0,1,0,0,0,0
lrudNone_20230418170056_1_R_1.jpg,0,0,1,0,0,0,0
20221013.01_20221014111113_2_R_1.jpg,0,0,1,0,0,0,0
lrud20221013.01_20221014111350_0_R_1.jpg,0,0,1,0,0,0,0
lrudNone_20230419112320_3_L_1.jpg,0,0,1,0,0,0,0
None_20230404121651_0_R_1.jpg,0,0,1,0,0,0,0
udNone_20230404113937_3_R_1.jpg,0,0,1,0,1,0,0
